Age,YearsExperience,Salary,TrainingHours,ProjectsCompleted,Absenteeism,ExpPerAge,TrainingPerProject,SalaryPerExp,AbsenteeismPerProject,Gender,MaritalStatus,Department,Education,PerformanceScore
1.444110437698888,1.217844019711983,2.250632661415169,-0.1533892407470262,1.782395491058789,-0.20341128977688666,0.8268879806937227,-0.700754931046377,-0.3807018838818691,-0.633513767937694,0,2,2,3,5
0.14676248693065638,0.16783922754751956,1.018302713290026,-1.2771199421904427,0.06414790970391546,-1.2501246162445716,0.40736087380838826,-0.5216141894666765,-0.30876387856045356,-0.8592063037282912,1,1,0,2,5
-1.5560066984526475,-1.447552760397809,-1.4765984086811221,0.5489424476551091,-1.0097568286428804,-1.2501246162445716,-1.6417003815376654,0.4962175404462756,0.532038209080119,-0.694638829714314,0,1,0,0,4
-0.015406006915372566,-0.07446957064427968,0.0430231837922135,-0.1533892407470262,-0.580194933304162,0.3199453734569558,0.163269922862029,-0.026620035101715026,-0.3197033761374705,0.24668712164563536,1,1,5,0,4
-1.6370909453756621,-1.689861558589608,-0.6600853142178373,2.6559375128615152,-1.4393187239815988,-0.20341128977688666,-2.3050655361461,1.9038571669216349,5.013494095881999,0.5889874675947078,1,2,0,2,4
0.14676248693065638,0.08706962815025315,-0.12330355767252969,0.5489424476551091,0.708490752711993,0.3199453734569558,0.2894292907668889,-0.4086936480021697,-0.35545930442066326,-0.26676339727797344,0,1,4,0,5
0.6332679684687432,0.49091762513658527,0.4739606503145027,-0.9961872668295886,0.27892885737327466,-0.20341128977688666,0.5044810010190351,-0.5322212070602115,-0.37830390084651605,-0.38901352083121365,1,1,0,2,5
1.281941943852859,1.2986136191092494,1.5324035505446867,-0.29385557842745325,1.1380526480507114,-0.7267679530107292,1.0230037140928265,-0.6164880690532942,-0.41033252771178375,-0.742180544429463,0,2,4,2,5
-1.6370909453756621,-1.689861558589608,-2.0360610845170766,2.6559375128615152,-2.2984425146590355,-1.773481279478414,-2.3050655361461,8.338781173666135,3.332659533495719,-1.1225142621506545,0,2,5,2,4
-0.09649025383838704,-0.31677836883607896,-0.5013188791833096,-1.2771199421904427,-0.36541398563480293,-1.2501246162445716,-0.15702598789021627,-0.37761589001505136,-0.3050440829019369,-0.8113321294696796,1,1,5,2,5
0.8765207092377867,1.0563048209174501,1.4189989540914527,0.12754343461382797,1.1380526480507114,-0.20341128977688666,1.0363293166963858,-0.5628637023304233,-0.3955212407516502,-0.5520136855688672,1,1,4,1,5
-0.8262484761455173,-0.9629351640142103,-1.0305403292984017,-1.838985292912151,-1.2245377763122396,-0.20341128977688666,-0.8577233806367881,-0.026620035101715026,-0.11028071297463787,0.34448722048822733,1,2,5,2,4
-0.015406006915372566,-0.07446957064427968,-0.12330355767252969,0.4084761099746821,0.06414790970391546,-0.20341128977688666,0.163269922862029,-0.22461769684769964,-0.32937850967292265,-0.33259038688356424,0,1,5,2,5
0.22784673385367085,0.3293784263420524,1.1619485354641224,0.9703414606963904,0.27892885737327466,-1.2501246162445716,0.5791307882383985,-0.2104750067229865,-0.3266721786140549,-0.8780140150441744,0,2,2,0,5
0.3900152276996998,0.24860882694478598,-0.3576730570092133,-0.43432191610788035,0.27892885737327466,1.3666586999246406,0.3483950822876387,-0.44029372124957566,-0.38881901188436424,0.34448722048822733,0,1,1,2,5
1.6062789315449169,1.783231215492848,1.1392676161734754,0.6894087853355363,1.782395491058789,-0.7267679530107292,1.3171188001285274,-0.6088274452357412,-0.45110728170626135,-0.7965139326753475,1,2,0,0,5
0.4710994746227143,0.3293784263420524,1.623127227707274,0.4084761099746821,0.49370980504263384,-0.7267679530107292,0.40254733980669466,-0.3698159821280884,-0.3050046155739951,-0.6661138008852246,0,1,2,3,5
-0.5019114884534595,-0.3975479682333454,-0.2215875412653325,-0.7152545914687345,0.06414790970391546,0.8433020366907982,-0.0101806769601637,-0.42261535859368426,-0.26586927750839046,0.19402552996116265,1,2,2,1,4
-0.5829957353764739,-0.3975479682333454,-0.2291478476955481,0.6894087853355363,-0.15063303796544372,0.3199453734569558,0.053566124683889826,-0.08024440182458581,-0.266412533669472,0.01848689101292023,0,2,0,0,4
-1.5560066984526475,-1.5283223597950752,-1.159065538612067,1.95360582445938,-1.4393187239815988,1.3666586999246406,-1.862822099740477,1.6357353333072806,1.0484484615348781,2.3004891973400703,1,2,3,0,3
1.2008576969298446,1.0563048209174501,1.2224309869058472,-0.29385557842745325,1.1380526480507114,-0.7267679530107292,0.805888292362421,-0.6164880690532942,-0.4023817899858798,-0.742180544429463,0,2,4,2,5
-1.2316697107605896,-1.2052439622060096,-0.7281280720897777,-0.29385557842745325,-0.7949758809735212,2.4133720263923255,-1.1678681282459262,0.08062869834402654,0.16493285822926945,1.9201554796188782,1,1,4,0,3
-0.09649025383838704,0.08706962815025315,-0.3501127505789977,-0.29385557842745325,0.06414790970391546,0.8433020366907982,0.47475034983210257,-0.34836623543894,-0.3675054192968191,0.19402552996116265,0,2,1,0,5
-1.0695012169145608,-1.124474362808743,-1.3178319736465944,1.1108077983768174,0.06414790970391546,1.890015363158483,-1.0667839142103552,-0.10086915825645927,-0.024391913907646653,0.7206414468058894,1,1,3,0,4
1.3630261907758734,1.217844019711983,0.957820261848301,2.094072162139807,0.9232717003813522,2.936728689626168,0.8790872059743863,-0.2537350000456386,-0.4233841990241403,0.6896640399326702,0,2,3,3,5
-0.33974299460743046,-0.3975479682333454,0.1639880866756631,0.12754343461382797,0.27892885737327466,-0.7267679530107292,-0.1278670799953401,-0.34836623543894,-0.23816321329323203,-0.633513767937694,0,2,4,0,4
-1.474922451529633,-1.286013561603276,-2.172146600260957,1.8131394867789528,-1.0097568286428804,-0.7267679530107292,-1.2436812887726045,0.8581820158256537,0.0033141503075118026,-0.26676339727797344,1,2,5,0,4
0.22784673385367085,0.08706962815025315,0.7310110689418331,0.5489424476551091,-0.15063303796544372,-0.20341128977688666,0.23302722931225883,-0.10705658518602126,-0.31008560505380955,-0.26676339727797344,0,2,0,2,5
-0.6640799822994884,-0.6398567664251447,-0.002338654789080099,-0.8557209291491615,-0.580194933304162,1.3666586999246406,-0.33392336245246546,-0.18749313527032752,-0.16885924874383007,0.9312878135437801,0,2,5,0,3
-1.0695012169145608,-1.286013561603276,-0.1081829448120985,-0.012922903066599115,-1.4393187239815988,-0.7267679530107292,-1.4205786633348536,0.884994199187089,0.42352279090408174,0.01848689101292023,1,1,0,3,4
0.30893098077668535,0.49091762513658527,-1.5068396344019845,-0.5747882537883074,0.708490752711993,2.4133720263923255,0.7435913446075575,-0.5695667481707822,-0.46472043446998645,0.5889874675947078,1,1,3,0,4
-1.6370909453756621,-1.6090919591923416,-1.4161159572393973,2.2345384998202342,-2.0836615669896763,2.4133720263923255,-2.07432983019534,4.799572969956659,1.7303254863857223,8.005494963157943,0,1,3,2,3
-0.17757450076140152,-0.07446957064427968,-0.7659296042408557,-0.1533892407470262,-0.7949758809735212,1.3666586999246406,0.28367653061852305,0.11637827615927392,-0.3667597074235333,1.159488044176495,1,1,3,0,4
0.4710994746227143,0.49091762513658527,0.7839332139533423,-0.43432191610788035,1.3528335957200706,0.8433020366907982,0.6191563698829179,-0.670112435776165,-0.36478070283673625,-0.22172387807414817,0,1,2,0,5
-1.2316697107605896,-1.2052439622060096,-1.3934350379487506,-0.43432191610788035,-1.8688806193203171,0.3199453734569558,-1.1678681282459262,1.7429840667530223,0.04883125580384358,2.3004891973400703,1,2,1,2,4
-1.1505854638375752,-1.0437047634114767,-1.3707541186581036,-0.012922903066599115,-1.4393187239815988,0.3199453734569558,-0.8410872639067959,0.884994199187089,-0.09878782707797956,1.159488044176495,0,1,3,0,4
1.0386892030838155,1.0563048209174501,1.1997500676152002,-0.1533892407470262,0.708490752711993,-0.7267679530107292,0.9169937862377253,-0.5092393356075525,-0.4031733918205987,-0.694638829714314,1,0,0,2,5
-0.6640799822994884,-0.720626365822411,-0.8264120556825805,-0.1533892407470262,-1.0097568286428804,1.3666586999246406,-0.485549683505822,0.29512616523550994,-0.21087503843275168,1.444738332467389,0,1,5,0,4
-0.42082724153044493,-0.3975479682333454,-1.0305403292984017,0.12754343461382797,-1.0097568286428804,0.8433020366907982,-0.07057238378084649,0.3755627153198162,-0.32399768674411505,1.0168629000310483,0,1,5,0,4
1.1197734500068302,1.0563048209174501,1.018302713290026,-0.43432191610788035,1.1380526480507114,-0.7267679530107292,0.8604664297046758,-0.6343628579609177,-0.4095062064983492,-0.742180544429463,0,2,4,0,5
1.444110437698888,1.1370744203147165,0.1866690059663099,0.26800977229425504,0.27892885737327466,-0.7267679530107292,0.7398892718926163,-0.325384363986281,-0.4438309416093511,-0.633513767937694,0,1,1,3,5
-1.474922451529633,-1.3667831610005423,-1.6051236179947872,-1.1366536045100157,-0.7949758809735212,0.3199453734569558,-1.4559581382473037,-0.13386876854745675,0.26836883129919437,0.39882060873411185,1,1,0,0,3
-1.6370909453756621,-1.6090919591923416,-2.2628702774235445,1.3917404737376715,-0.36541398563480293,0.8433020366907982,-2.07432983019534,0.1781275469310646,1.2131456210360978,0.4333964012542202,0,1,3,0,3
-1.3127539576836043,-1.286013561603276,-1.3556335057976725,0.9703414606963904,-2.0836615669896763,-0.20341128977688666,-1.3223023441336041,3.8343343689449845,0.16955053559846253,2.3004891973400703,1,0,5,0,3
1.6062789315449169,1.7024616160955814,1.5021623248238243,-1.698518955231724,0.9232717003813522,1.3666586999246406,1.2328819550988848,-0.7647436711694664,-0.43665385391537265,0.08560460590489537,1,2,5,0,5
-1.474922451529633,-1.447552760397809,-0.4635173470322317,-0.9961872668295886,-1.4393187239815988,-0.20341128977688666,-1.6682349877220026,0.5096236321269934,0.8414225928160552,0.5889874675947078,1,2,2,0,3
0.5521837215457287,0.4101480257393188,0.012781958071351102,0.6894087853355363,0.06414790970391546,0.3199453734569558,0.45453350702498835,-0.17511828141120353,-0.3898725264248913,-0.06928242846120079,1,1,5,3,5
-0.33974299460743046,-0.23600876943881252,-1.3102716672163788,-0.1533892407470262,0.49370980504263384,0.3199453734569558,0.1442827270235051,-0.4556149688846817,-0.37412021571126963,-0.20971333961979471,0,1,1,0,4
0.30893098077668535,0.24860882694478598,0.42103850530299347,0.26800977229425504,0.49370980504263384,0.3199453734569558,0.404851691190484,-0.39126572881723665,-0.3507693503622133,-0.20971333961979471,0,2,0,2,5
0.9576049561608011,1.0563048209174501,1.3055943576382187,0.4084761099746821,0.27892885737327466,0.3199453734569558,0.9755766830083404,-0.30240249253362217,-0.39947924992524425,-0.14451327372473333,1,2,0,0,5
-0.9884169699915463,-1.2052439622060096,-0.3047509119977041,0.6894087853355363,-0.7949758809735212,0.8433020366907982,-1.2779194903007818,0.33087574305075707,0.2388156961363587,0.7791543264553037,1,2,5,2,3
1.1197734500068302,0.7332264233283845,0.6478476982094615,-1.558052617551297,1.3528335957200706,-1.773481279478414,0.4880509043104669,-0.8055845201286808,-0.39574254879146403,-1.1225142621506545,0,2,5,3,5
-0.6640799822994884,-0.6398567664251447,-0.7356883785199932,-0.012922903066599115,0.06414790970391546,-0.20341128977688666,-0.33392336245246546,-0.2988668200024439,-0.23284706371693406,-0.33259038688356424,1,1,5,0,4
0.7143522153917577,0.49091762513658527,0.5344431017562274,-0.29385557842745325,-0.15063303796544372,-1.2501246162445716,0.4504512599197058,-0.26792968535463374,-0.37566522806411995,-0.8372639738597609,1,1,0,3,5
-0.5829957353764739,-0.5590871670278782,-0.4937585727530941,-0.29385557842745325,-0.580194933304162,-0.20341128977688666,-0.24126283291985876,-0.05879465513543755,-0.239575679312044,-0.09561322430343724,1,2,0,0,4
-1.1505854638375752,-1.286013561603276,-0.7356883785199932,-1.698518955231724,-1.4393187239815988,3.4600853528600104,-1.3900791159965349,0.24150179851263903,0.29576705035640655,4.58249150366722,0,2,5,3,3
-0.6640799822994884,-0.720626365822411,-0.4408364277415849,0.4084761099746821,-1.0097568286428804,-0.20341128977688666,-0.485549683505822,0.45599926540412244,-0.17464403138215984,0.16111203515836717,0,2,0,2,4
0.06567824000764191,0.24860882694478598,-0.41059520202072247,-0.012922903066599115,0.9232717003813522,0.8433020366907982,0.5896187748725238,-0.5376287062255429,-0.3914049112111123,-0.11574853877102967,1,2,3,0,5
1.444110437698888,1.4601528179037822,0.7763729075231267,1.6726731490985258,0.9232717003813522,-0.7267679530107292,1.0878841070970415,-0.3105137412816194,-0.44436967063575694,-0.7198079727988047,1,1,5,0,5
-0.09649025383838704,-0.1552391700415461,-1.0305403292984017,-0.43432191610788035,0.27892885737327466,-0.7267679530107292,0.09568454719871122,-0.44029372124957566,-0.36979418112328877,-0.633513767937694,0,0,1,0,5
-0.5019114884534595,-0.31677836883607896,-0.9549372649962456,-0.5747882537883074,-1.0097568286428804,-0.20341128977688666,0.13324962673895732,0.17447134010905058,-0.33582859869655746,0.16111203515836717,0,1,3,1,4
-0.33974299460743046,-0.1552391700415461,-0.4332761213113693,1.2512741360572446,-1.0097568286428804,0.3199453734569558,0.2803576305329274,0.6973089156570412,-0.33331452990666344,0.5889874675947078,1,2,4,0,4
0.14676248693065638,0.24860882694478598,0.8368553589648515,-0.1533892407470262,0.27892885737327466,0.3199453734569558,0.5252924568498879,-0.39432997834425787,-0.33045156993776376,-0.14451327372473333,0,1,4,0,5
0.30893098077668535,0.3293784263420524,1.2073103740454159,0.12754343461382797,0.06414790970391546,0.8433020366907982,0.5177649089961751,-0.2741171122841958,-0.3245409429051966,0.19402552996116265,1,1,0,0,5
0.22784673385367085,0.16783922754751956,0.8897775039763607,1.3917404737376715,-0.15063303796544372,1.3666586999246406,0.3483950822876387,0.05381651498259122,-0.3153055881668104,0.5889874675947078,1,1,2,2,5
1.5251946846219024,1.4601528179037822,0.7007698432209707,1.1108077983768174,1.1380526480507114,0.3199453734569558,1.0331591128511841,-0.43774017997705805,-0.44667850932035347,-0.3618468267082714,0,1,3,0,5
0.5521837215457287,0.49091762513658527,0.7612522946626955,0.5489424476551091,0.06414790970391546,-0.7267679530107292,0.560671931762338,-0.1998679891294515,-0.3657702051301348,-0.5958983453059277,1,2,0,0,5
-0.5829957353764739,-0.8013959652196775,-0.5013188791833096,-0.29385557842745325,-1.8688806193203171,0.3199453734569558,-0.6835062693254818,1.8234206168373286,-0.1429122997169356,2.3004891973400703,0,2,3,2,4
-1.7181751922986765,-1.6090919591923416,-0.8566532814034429,1.5322068114180987,-2.0836615669896763,-0.7267679530107292,-2.0638418435612147,4.263329302727951,2.07203361170601,1.159488044176495,1,2,4,0,4
0.22784673385367085,0.4101480257393188,-0.4559570406020161,-1.558052617551297,-0.15063303796544372,-1.2501246162445716,0.6944986412137782,-0.5092393356075525,-0.41107963730562985,-0.8372639738597609,1,2,0,1,5
-1.2316697107605896,-1.124474362808743,-1.4312365700998284,0.4084761099746821,-1.2245377763122396,-0.7267679530107292,-0.9783352269292307,0.7087998513833706,-0.04170820404212069,-0.14451327372473333,0,2,1,0,4
-1.0695012169145608,-1.286013561603276,-0.9246960392753832,0.4084761099746821,-1.8688806193203171,0.3199453734569558,-1.4205786633348536,2.2256033672588598,0.257286405613131,2.3004891973400703,1,1,5,3,4
0.14676248693065638,0.006300028752986732,-0.5088791856135253,0.4084761099746821,0.27892885737327466,1.3666586999246406,0.1714977077253895,-0.30240249253362217,-0.364420883820955,0.34448722048822733,0,1,3,2,4
-1.7181751922986765,-1.689861558589608,-1.2497892157746542,3.3582692012636506,-1.4393187239815988,-0.20341128977688666,-2.3050655361461,2.1719790005359894,4.293136426287879,0.5889874675947078,1,1,0,0,3
-1.1505854638375752,-1.3667831610005423,-0.3727936698696445,-0.29385557842745325,-2.0836615669896763,-0.7267679530107292,-1.5730764000264479,2.8690957679333096,0.569441395770583,1.159488044176495,1,2,4,2,3
0.14676248693065638,0.16783922754751956,1.0863454711619662,-0.7152545914687345,0.708490752711993,-0.7267679530107292,0.40736087380838826,-0.5896758856918587,-0.3053006205335588,-0.694638829714314,1,0,2,0,5
-0.9073327230685317,-0.9629351640142103,-0.7583692978106401,0.12754343461382797,-0.580194933304162,-0.7267679530107292,-0.812493938277122,0.037729204965730026,-0.07703343591644772,-0.43791357025250965,0,0,5,2,4
-0.42082724153044493,-0.4783175676306118,0.1564277802454475,-0.7152545914687345,-1.2245377763122396,-1.2501246162445716,-0.21022820580367468,0.34108990814082796,-0.21429389571571192,-0.633513767937694,1,1,4,2,4
-1.1505854638375752,-1.3667831610005423,-1.0381006357286173,-0.5747882537883074,-0.36541398563480293,-0.7267679530107292,-1.5730764000264479,-0.23136761713449452,0.40689915237498664,-0.5001499967887046,0,0,5,2,4
1.0386892030838155,1.217844019711983,0.2698323766986815,-1.1366536045100157,0.708490752711993,0.8433020366907982,1.1065266875544215,-0.6500032982550884,-0.4460981795969278,-0.05282568105980314,1,1,3,0,5
1.0386892030838155,1.3793832185065158,0.5873652467677367,-1.2771199421904427,1.782395491058789,0.3199453734569558,1.296059588871117,-0.8233249121272246,-0.4455477703748203,-0.47051360320004043,0,0,3,1,5
0.8765207092377867,1.0563048209174501,1.0031821004295947,-0.1533892407470262,0.708490752711993,-0.20341128977688666,1.0363293166963858,-0.5092393356075525,-0.4100339410548284,-0.48070111349614375,1,2,4,0,5
-1.3938382046066187,-1.447552760397809,-1.438796876530044,-0.1533892407470262,-1.654099671650958,1.890015363158483,-1.6927284703536989,1.2603647662471849,0.5435824025031017,3.6696905811363596,0,2,3,2,3
1.6062789315449169,1.7024616160955814,1.109026390452613,-2.260384305953432,1.782395491058789,0.8433020366907982,1.2328819550988848,-0.9305736455729661,-0.44782218987807226,-0.3075134384623869,0,2,4,0,5
1.3630261907758734,1.1370744203147165,0.3303148281404063,-0.7152545914687345,0.9232717003813522,-0.20341128977688666,0.790638518693262,-0.6322599416188444,-0.43895672660853613,-0.5184548281228797,0,2,3,2,5
1.5251946846219024,1.3793832185065158,0.8595362782554983,-0.7152545914687345,1.3528335957200706,-0.20341128977688666,0.947563609030741,-0.703980456864294,-0.4370228275393869,-0.5820400317047507,0,2,1,3,5
0.4710994746227143,0.4101480257393188,-0.7734899106710713,-0.1533892407470262,-0.15063303796544372,1.3666586999246406,0.5108518548448066,-0.24111750199319829,-0.4254457446764527,0.5889874675947078,0,1,1,0,5
-1.2316697107605896,-1.447552760397809,-0.2291478476955481,-0.43432191610788035,-0.7949758809735212,-0.20341128977688666,-1.736466832196013,0.044879120528779445,0.9129965920385479,0.01848689101292023,0,1,2,2,4
-1.0695012169145608,-1.286013561603276,-1.272470135065301,-0.5747882537883074,-1.2245377763122396,-0.20341128977688666,-1.4205786633348536,0.38705365104614564,0.18648201928550387,0.34448722048822733,1,1,4,2,4
-1.1505854638375752,-1.447552760397809,-1.6051236179947872,-0.012922903066599115,-0.580194933304162,-1.2501246162445716,-1.756073684056361,0.00555458493200736,0.49278795144197785,-0.7802139162015821,1,2,5,3,4
-0.8262484761455173,-0.9629351640142103,-0.7659296042408557,-1.698518955231724,-0.36541398563480293,-0.7267679530107292,-0.8577233806367881,-0.4653648537433855,-0.07795697139028633,-0.5001499967887046,0,1,0,3,4
0.9576049561608011,0.9755352215201838,1.7440921305907235,1.6726731490985258,0.49370980504263384,-1.773481279478414,0.8790872059743863,-0.1767682619257534,-0.376965162449565,-1.1225142621506545,0,1,2,2,5
0.8765207092377867,0.8947656221229173,1.245111906196494,-1.558052617551297,0.708490752711993,-0.7267679530107292,0.8397766782938865,-0.7103307108183181,-0.38778912990141695,-0.694638829714314,0,2,4,0,5
0.06567824000764191,-0.07446957064427968,-0.23670815412576368,0.4084761099746821,0.708490752711993,0.3199453734569558,0.10717138970275328,-0.42880278552324624,-0.3359751916289128,-0.26676339727797344,1,1,5,2,5
0.14676248693065638,0.3293784263420524,0.5495637146166586,0.8298751230159633,0.27892885737327466,0.8433020366907982,0.6432240398913875,-0.23345687817564534,-0.3554438606836426,0.0999869733817471,1,2,4,0,5
1.2008576969298446,1.0563048209174501,0.8670965846857139,-0.9961872668295886,1.1380526480507114,1.3666586999246406,0.805888292362421,-0.7058620135914122,-0.4147835520631413,0.01848689101292023,1,2,0,2,5
1.0386892030838155,0.652456823931118,0.7536919882324798,-0.012922903066599115,0.27892885737327466,1.3666586999246406,0.44316153294598676,-0.371348106891599,-0.383647213230868,0.34448722048822733,0,0,5,3,5
1.444110437698888,1.5409224173010487,0.7007698432209707,-0.012922903066599115,1.5676145433894297,2.4133720263923255,1.1748828158981472,-0.6540251257593038,-0.45113287858746537,0.24668712164563536,1,2,3,0,5
-0.015406006915372566,-0.23600876943881252,0.6705286175001083,-1.558052617551297,0.06414790970391546,-0.20341128977688666,-0.08356362303878376,-0.5711136049031728,-0.24676953458194475,-0.33259038688356424,1,1,2,2,5
0.3900152276996998,0.5716872245338517,0.2320308445476035,-0.1533892407470262,0.49370980504263384,-0.20341128977688666,0.790638518693262,-0.4556149688846817,-0.3971499387794049,-0.43791357025250965,1,1,1,0,5
1.0386892030838155,1.0563048209174501,1.9709013234971915,-0.1533892407470262,1.1380526480507114,0.8433020366907982,0.9169937862377253,-0.5986132801456705,-0.37625892944015904,-0.17167996784767547,1,1,4,0,5
-1.7181751922986765,-1.6090919591923416,-2.361154261016347,0.8298751230159633,-1.654099671650958,-0.7267679530107292,-2.0638418435612147,1.7108094467193,1.153115815236588,0.24668712164563536,0,2,1,0,3
1.0386892030838155,1.0563048209174501,0.8292950525346359,0.4084761099746821,0.708490752711993,0.3199453734569558,0.9169937862377253,-0.42880278552324624,-0.41610288845433935,-0.26676339727797344,1,2,5,2,5
1.2008576969298446,0.8947656221229173,2.961301465855435,-0.5747882537883074,1.1380526480507114,0.3199453734569558,0.6228910083325082,-0.6522376468685415,-0.32426108367070006,-0.3618468267082714,0,2,2,3,5
-0.6640799822994884,-0.8821655646169438,-0.9398166521358144,-0.5747882537883074,-0.36541398563480293,0.3199453734569558,-0.7888023256125352,-0.23136761713449452,-0.14739004746888043,0.12221426857324531,1,1,1,3,4
-1.5560066984526475,-1.447552760397809,-0.5920425563458969,-0.5747882537883074,-1.2245377763122396,0.8433020366907982,-1.6417003815376654,0.38705365104614564,0.8021723351779141,1.3224882089141488,1,1,4,0,3
-1.7181751922986765,-1.689861558589608,-1.6731663758667277,0.5489424476551091,-1.8688806193203171,1.3666586999246406,-2.3050655361461,2.306039917343166,3.775956560938255,4.011990927085432,1,2,3,2,3
-1.3938382046066187,-1.447552760397809,-1.4312365700998284,-0.5747882537883074,-1.654099671650958,1.3666586999246406,-1.6927284703536989,1.06731704604485,0.5458912411876983,2.985089889238215,1,0,1,2,3
0.30893098077668535,0.49091762513658527,0.7234507625116174,0.4084761099746821,0.06414790970391546,-0.20341128977688666,0.7435913446075575,-0.22461769684769964,-0.3674193756191323,-0.33259038688356424,1,1,0,0,5
-0.6640799822994884,-0.4783175676306118,-1.287590747925732,1.1108077983768174,-1.0097568286428804,-1.773481279478414,-0.03067072034575267,0.6570906406148881,-0.3245409429051966,-1.1225142621506545,1,2,5,1,4
1.3630261907758734,1.2986136191092494,0.4285988117332091,-0.29385557842745325,1.3528335957200706,0.3199453734569558,0.9675358932555113,-0.6531784252321005,-0.44581573275926745,-0.40188195488944944,0,1,3,0,5
0.3900152276996998,0.24860882694478598,0.4588400374540715,1.6726731490985258,-0.15063303796544372,0.8433020366907982,0.3483950822876387,0.10744088170546215,-0.348922279414536,0.3037371793038141,1,1,2,3,5
-1.0695012169145608,-1.0437047634114767,-0.6374043949271905,-0.9961872668295886,-1.4393187239815988,-1.2501246162445716,-0.889886539648106,0.5096236321269934,0.0007487739912934644,-0.5520136855688672,0,2,0,2,4
-0.5829957353764739,-0.720626365822411,0.0959453288037227,0.6894087853355363,0.708490752711993,-0.7267679530107292,-0.5360917905236077,-0.3885845104810931,-0.12420478627251234,-0.694638829714314,0,2,2,2,4
-0.5829957353764739,-0.5590871670278782,-0.5996028627761125,0.5489424476551091,-0.7949758809735212,1.890015363158483,-0.24126283291985876,0.29512616523550994,-0.24819534373453772,1.5398217618976868,0,1,5,0,4
0.30893098077668535,0.24860882694478598,-0.9776181842868925,0.4084761099746821,1.3528335957200706,-0.7267679530107292,0.404851691190484,-0.5685083725117781,-0.4191109754262708,-0.762198108520052,1,1,1,2,5
1.6062789315449169,1.9447704142873807,1.1770691483245534,-0.012922903066599115,1.782395491058789,0.8433020366907982,1.4855924901878126,-0.6854336834112709,-0.457851280867988,-0.3075134384623869,1,1,0,1,5
-0.7451642292225028,-0.6398567664251447,-0.0477004933703737,-0.29385557842745325,-1.0097568286428804,0.3199453734569558,-0.275948592637947,0.25490789019335686,-0.17281725791742408,0.5889874675947078,1,1,0,0,4
0.7954364623147722,0.8139960227256509,-0.1837860091142545,-0.012922903066599115,1.1380526480507114,-0.7267679530107292,0.7989827344744999,-0.580738491238047,-0.4347879900946813,-0.742180544429463,1,2,1,2,5
